headline,abstract,emotion,subject,emotVal,date
He’s Going Back to His Former Wife. Sort Of.,"On his deathbed, my husband shared some surprising burial instructions.",joy,0,0.1149240423208038,2018-06-29
He’s Going Back to His Former Wife. Sort Of.,"On his deathbed, my husband shared some surprising burial instructions.",surprise,0,0.05,2018-06-29
This Is What Happens When Friends Fall in Love,She hoped their platonic bond would always outshine romantic attraction. Then her friend got a crush on someone else.,joy,0,0.3082124780148529,2018-07-06
What Boxing Taught Me About Love,"After being assaulted in a park, a young woman sought refuge in marriage. When that didn’t work, she stepped into the ring. ",joy,27,0.1605088125799723,2018-07-13
What Boxing Taught Me About Love,"After being assaulted in a park, a young woman sought refuge in marriage. When that didn’t work, she stepped into the ring. ",fear,27,0.09903622236968593,2018-07-13
Please Take My Son’s Wallet,"A life cut short is revealed through reward cards, drink coupons and arcade passes.",surprise,162,0.09509090742120795,2018-07-20
Please Take My Son’s Wallet,"A life cut short is revealed through reward cards, drink coupons and arcade passes.",sadness,162,0.05494666179335404,2018-07-20
Taking Marriage Class at Guantánamo,"While imprisoned for 14 years, a young Yemeni man learns about love from a fellow detainee — and an iguana.",joy,2,0.19951244791389033,2018-07-27
Talking to My Fiancé About My New Girlfriend,"After enjoying an open relationship, a couple decides to tie the knot. Just one question: Why must marriage require sexual fidelity for life?",joy,0,0.37297976027200025,2018-10-12
Talking to My Fiancé About My New Girlfriend,"After enjoying an open relationship, a couple decides to tie the knot. Just one question: Why must marriage require sexual fidelity for life?",surprise,0,0.10491019894162108,2018-10-12
When Sturdy Love Is What You Need,There is the often facile social media narrative of overcoming adversity in marriage. And then there is the reality. ,joy,0,0.06700569442775935,2018-10-19
How I Fell for an ‘I’m the Man’ Man,"Stung by divorce, a high-earning professional tries to recast herself in the dating world as a woman in need of male protection.",joy,106,0.08422687763373,2018-10-26
"Keeping This Fluffy, Fragile Beast Alive","A veterinarian told them that rabbits, under stress, tend to die quickly and easily. They hoped their rabbit — and their new love — would prove more resilient.",sadness,163,0.0733407017765937,2018-11-09
Destined to Marry the Cute Bartender,Sometimes you’re not meant to be with the guy who is always on time and has already bought the tickets.,joy,117,0.06140924785505035,2018-11-23
Marooned on ‘Love Island’,"When a medical crisis asks a young woman to confront the messier aspects of love, she plunges into a reality TV version of romance.",joy,0,0.08916954423115435,2018-11-30
Marooned on ‘Love Island’,"When a medical crisis asks a young woman to confront the messier aspects of love, she plunges into a reality TV version of romance.",surprise,0,0.056197266793816,2018-11-30
When a Boyfriend Joins the Marriage,They agreed she could have sex on the side as long as he didn’t have to know about it. Then she fell in love.,joy,0,0.2008088805411281,2018-12-07
Your Dog Has Seen Me Naked,"I love Fido, but does he have to be on the bed while we have sex?",joy,34,0.2317409660755924,2018-12-14
Your Dog Has Seen Me Naked,"I love Fido, but does he have to be on the bed while we have sex?",surprise,34,0.05235437986239623,2018-12-14
‘Tell Your Husband to Leave Me Alone’,A woman discovers that understanding infidelity from within can be the key to forgiveness.,joy,95,0.07913371817102405,2019-03-08
How Do You Know When It’s Time to Break Up?,"They have a love story, but love is not the problem.",joy,0,0.1300713226671113,2019-03-15
How Do You Know When It’s Time to Break Up?,"They have a love story, but love is not the problem.",surprise,0,0.05077151793234051,2019-03-15
When Chivalry Is More Control Than Care,"After a breakup, a woman wonders if traditional romance is a trap, and finds that the ordinary is the most romantic gesture of all.",joy,106,0.17518678826276246,2019-03-22
When Chivalry Is More Control Than Care,"After a breakup, a woman wonders if traditional romance is a trap, and finds that the ordinary is the most romantic gesture of all.",fear,106,0.05106608193884226,2019-03-22
College Students: Send Us Your 100-Word Love Stories,This year’s Modern Love college essay contest expands by going small. We’re seeking all the (tiny) love that’s fit to print.,joy,0,0.13725243623907196,2019-04-02
"With the Birth of My Son, I Stopped Hiding","Fearing judgment of her interracial relationship and mixed-race child, a woman keeps both from her family. Until she doesn’t.",joy,0,0.20365385050621618,2019-04-19
"With the Birth of My Son, I Stopped Hiding","Fearing judgment of her interracial relationship and mixed-race child, a woman keeps both from her family. Until she doesn’t.",fear,0,0.1572385630547187,2019-04-19
"It’s Not You, It’s Men","After two long-term girlfriends broke up with me by coming out, I realized that the straight and narrow life — as I was living it — wasn’t much fun.",joy,106,0.22187661029645472,2019-04-26
Tracking the Demise of My Marriage on Google Maps,Pictures taken from a car-mounted camera can’t reveal what goes on behind closed doors. ,surprise,2,0.12098365842955824,2019-01-04
He Had to Leave So I Could Breathe,She liked her love life as it was. So why did this new man make her feel so vulnerable?,joy,0,0.12123999209857192,2019-01-11
He Had to Leave So I Could Breathe,She liked her love life as it was. So why did this new man make her feel so vulnerable?,fear,0,0.09253281879537259,2019-01-11
My Relationship Guru Is a 14-Year-Old Girl,"As a queer, closeted teenager, I had to learn about romance from the sidelines. A decade later, I’m still struggling to get in the game.",joy,0,0.05168521420223943,2019-01-18
Are You My Husband?,"A biking accident alters the dynamic of a couple’s marriage, for worse (and for better).",surprise,0,0.11484228991402376,2019-01-25
Are You My Husband?,"A biking accident alters the dynamic of a couple’s marriage, for worse (and for better).",joy,0,0.10317109296129715,2019-01-25
Are You My Husband?,"A biking accident alters the dynamic of a couple’s marriage, for worse (and for better).",sadness,0,0.08793042788152952,2019-01-25
"Want Lasting Love? First, Take This Test","After her marriage unravels, a woman seeks answers in personality testing and the science of compatibility.",joy,164,0.1450280842528135,2019-02-01
At What Age Is Love Enthralling? 82,"A confession of attraction from a man 30 years younger causes an octogenarian to reflect on desire, sensuality and aging.",joy,87,0.1107444366655758,2019-02-08
She Slipped Past My Age Filter,"They never would have matched online. Luckily, he had three hours to kill at the airport.",fear,0,0.2671781689544436,2019-02-15
She Slipped Past My Age Filter,"They never would have matched online. Luckily, he had three hours to kill at the airport.",anger,0,0.17744033443864812,2019-02-15
She Slipped Past My Age Filter,"They never would have matched online. Luckily, he had three hours to kill at the airport.",sadness,0,0.17000978773454403,2019-02-15
Modern Love College Essay Contest,Read the winner and finalists.,joy,0,0.051554813374139655,2019-02-15
How Bibliophiles Flirt,"They loved each other, but she harbored a shameful secret: She had stopped reading books.",joy,151,0.14795428469904687,2019-02-22
How Bibliophiles Flirt,"They loved each other, but she harbored a shameful secret: She had stopped reading books.",surprise,151,0.06422200649518178,2019-02-22
Preparing My Family for Life Without Me,"After eight heart attacks, a young wife and mother with an uncommon condition curates her legacy while decorating a new home.",fear,0,0.23835651155369544,2019-06-07
Preparing My Family for Life Without Me,"After eight heart attacks, a young wife and mother with an uncommon condition curates her legacy while decorating a new home.",surprise,0,0.09817563330420923,2019-06-07
Preparing My Family for Life Without Me,"After eight heart attacks, a young wife and mother with an uncommon condition curates her legacy while decorating a new home.",anger,0,0.06701520235427541,2019-06-07
My Father Has a Second Family in His Bedroom,A devoted daughter discovers that an eccentric parent’s odd habits — like collecting mannequins — can be inherited.,joy,161,0.12189891381408885,2019-06-14
He’s Your Destiny. Just Be Patient.,"A tarot card reader said my ex would come back to me in three years. Until then, I was supposed to have relationships that fail.",joy,106,0.11289904705890462,2019-06-21
When Is Being Together Worth $5.50 an Hour? Please Solve,"Love is an emotional — but also financial — investment, which means the rules of economics may apply.",joy,0,0.09739365071567761,2019-06-28
The House Where My Husband Doesn’t Exist,"Finally, I could be openly gay anywhere — except while visiting a certain relative.",joy,0,0.1078296247637958,2019-07-05
What She Learned From the One Who Got Away,"Thirty years ago, Deborah Copaken thought her boyfriend had stood her up. The real story was more complicated. So she used it as a cautionary tale to help reunite another couple.",joy,2,0.060961681099534135,2019-10-18
How an Almost-Divorce Kept Them Together,Ann Leary’s 2013 essay explored a ‘crisis’ in her marriage to the actor Denis Leary. They just celebrated their 30th wedding anniversary.,joy,2,0.22627948216934257,2019-10-18
How an Almost-Divorce Kept Them Together,Ann Leary’s 2013 essay explored a ‘crisis’ in her marriage to the actor Denis Leary. They just celebrated their 30th wedding anniversary.,surprise,2,0.11095513448237093,2019-10-18
When a Dad’s Secret Changes Everything,"My father’s midlife transition taught me that if life is about change, love is about constancy.",joy,0,0.1464643728355437,2019-11-08
He’s Never Going to Put Away That Shirt,Sometimes it’s the uneventful stretches of marriage that can be the real stress test.,joy,0,0.07307206744028628,2019-11-15
Let’s Meet Again in Five Years,"They thought college was too soon for lifelong love, so they scheduled their next date for a little later — 60 months.",joy,0,0.15663323193141288,2019-08-23
From ‘Homewrecker’ to Caretaker,"When my father left my mother for a woman three decades younger, I couldn’t have known how much my feelings for her would change.",fear,165,0.06997820104250946,2019-08-30
From ‘Homewrecker’ to Caretaker,"When my father left my mother for a woman three decades younger, I couldn’t have known how much my feelings for her would change.",joy,165,0.06926918050921926,2019-08-30
